1	0.26702986911340515
2	0.38697538791651365
3	0.40296908640372125
4	0.39668662878008421
5	0.3848230099341941
6	0.37189059517633744
7	0.35930388654896872
8	0.34750551865000728
9	0.33659691303691947
10	0.32655474404486895
11	0.31731236471387564
12	0.30879197597554453
13	0.30091738694121262
14	0.29361874140237687
15	0.2868338449147752
16	0.28050807154138352
17	0.27459371956229822
18	0.26904920160819301
19	0.2638382359158028
20	0.25892910599811175
21	0.2542940098871847
22	0.24990850021598257
23	0.2457510075333062
24	0.24180243649550481
25	0.23804582464974514
26	0.23446605394484191
27	0.2310496064121606
28	0.22778435696480256
29	0.22465939709489696
30	0.22166488436151535
31	0.2187919136582539
32	0.21603240652454009
33	0.21337901590172934
34	0.21082504366057472
35	0.20836436921552604
36	0.20599138727979813
37	0.20370095368767149
38	0.20148833783510861
39	0.19934918107086869
40	0.19727945993473561
41	0.19527545384283754
42	0.19333371636276003
43	0.19145104985354183
44	0.18962448279304397
45	0.18785124968077133
46	0.18612877297357133
47	0.18445464701347486
48	0.18282662350892606
49	0.18124259856554012
50	0.17970060095296875
51	0.17819878149862753
52	0.17673540357188774
53	0.17530883436343442
54	0.1739175370703771
55	0.17256006370147028
56	0.17123504860539676
57	0.16994120252338665
58	0.16867730714749721
59	0.16744221020567093
60	0.16623482087726449
61	0.16505410566462597
62	0.16389908455653637
63	0.16276882749253183
64	0.16166245115826797
65	0.16057911598709254
66	0.15951802338491075
67	0.15847841322586287
68	0.15745956145525428
69	0.15646077794291538
70	0.15548140444977041
71	0.15452081273511681
72	0.15357840284395452
73	0.15265360147383172
74	0.15174586044994534
75	0.15085465535047038
76	0.14997948418364426
77	0.14911986614808478
78	0.14827534052144301
79	0.14744546557951102
80	0.14662981758069918
81	0.1458279898655048
82	0.14503959194433266
83	0.14426424870395943
84	0.14350159962542156
85	0.14275129804719058
86	0.1420130105069525
87	0.14128641608704515
88	0.14057120581996718
89	0.13986708210191945
90	0.13917375818497785
91	0.1384909576600257
92	0.13781841396716835
93	0.13715586997165255
94	0.136503077527593
95	0.13585979706374468
96	0.13522579722772674
97	0.13460085451567211
98	0.13398475292010978
99	0.13337728362987986
100	0.13277824471436681
101	0.13218744082254233
102	0.1316046829288014
103	0.13102978805879514
104	0.13046257904858033
105	0.12990288429358773
106	0.129350537546982
107	0.12880537769595832
108	0.12826724854830418
109	0.12773599865961366
110	0.12721148113667566
111	0.12669355346899713
112	0.1261820773470603
113	0.12567691852458884
114	0.12517794665614904
115	0.12468503514213612
116	0.12419806100965051
117	0.12371690476780796
118	0.12324145028790798
119	0.12277158466863748
120	0.12230719814080003
121	0.12184818394704941
122	0.12139443822662305
123	0.12094585993224527
124	0.12050235072162521
125	0.12006381487042943
126	0.11963015917073032
127	0.1192012928640893
128	0.11877712754774686
129	0.11835757710246242
